time,液体流量计1,气体流量计2,温度传感器3,温度传感器4,液位传感器5,压力传感器6,液体流量计7,气体流量计8,温度传感器9,温度传感器10,压力传感器11,液位传感器12,气体流量计13,温度传感器14,压力传感器15,液体流量计16,温度传感器18,压力传感器19,液体流量计20,液位传感器21,温度传感器22,压力传感器23,温度传感器24,压力传感器25,液体流量计26,液位传感器27,压力传感器28,温度传感器29,温度传感器30,压力传感器31,液体流量计32
" 2022-08-15 15:10:01",29.0,0.0,21.0,24.0,488.0,27.0,10.0,0.0,28.0,28.0,17.0,484.0,0.0,20.0,30.0,11.0,27.0,26.0,17.0,549.0,27.0,24.0,29.0,26.0,29.0,451.0,8.0,27.0,26.0,21.0,17.0
" 2022-08-15 15:11:25",13.0,0.0,25.0,21.0,330.0,21.0,12.0,1.0,21.0,20.0,8.0,342.0,0.0,26.0,34.0,8.0,20.0,20.0,10.0,399.0,25.0,32.0,22.0,38.0,7.0,489.0,33.0,23.0,22.0,8.0,22.0
" 2022-08-15 15:09:32",28.0,0.0,27.0,24.0,359.0,7.0,5.0,0.0,22.0,20.0,39.0,542.0,1.0,23.0,37.0,12.0,23.0,31.0,0.0,330.0,27.0,20.0,20.0,11.0,13.0,497.0,14.0,21.0,22.0,24.0,9.0
" 2022-08-15 15:11:11",15.0,1.0,20.0,25.0,540.0,22.0,3.0,0.0,20.0,28.0,20.0,321.0,1.0,29.0,17.0,13.0,28.0,28.0,21.0,535.0,27.0,27.0,25.0,26.0,12.0,339.0,16.0,20.0,26.0,11.0,9.0
" 2022-08-15 15:09:08",21.0,1.0,20.0,26.0,361.0,29.0,29.0,0.0,28.0,24.0,2.0,493.0,1.0,24.0,32.0,3.0,23.0,33.0,29.0,486.0,23.0,15.0,29.0,1.0,8.0,495.0,36.0,25.0,25.0,34.0,5.0
" 2022-08-15 15:11:47",17.0,0.0,26.0,25.0,445.0,14.0,17.0,1.0,26.0,20.0,18.0,353.0,1.0,27.0,36.0,0.0,20.0,4.0,24.0,452.0,24.0,38.0,20.0,16.0,10.0,318.0,28.0,21.0,22.0,7.0,10.0
" 2022-08-15 15:11:35",10.0,0.0,26.0,27.0,518.0,7.0,10.0,0.0,27.0,21.0,3.0,477.0,0.0,21.0,13.0,0.0,27.0,10.0,20.0,397.0,28.0,18.0,24.0,8.0,9.0,403.0,10.0,28.0,27.0,21.0,16.0
" 2022-08-15 15:14:15",21.0,0.0,27.0,20.0,436.0,26.0,13.0,1.0,29.0,29.0,32.0,447.0,0.0,24.0,7.0,28.0,27.0,6.0,21.0,514.0,23.0,19.0,24.0,31.0,17.0,354.0,22.0,23.0,27.0,20.0,8.0
" 2022-08-15 15:11:05",11.0,0.0,27.0,25.0,327.0,24.0,10.0,0.0,29.0,22.0,15.0,313.0,0.0,22.0,6.0,26.0,21.0,10.0,17.0,442.0,20.0,31.0,23.0,28.0,19.0,376.0,15.0,29.0,24.0,19.0,5.0
" 2022-08-15 15:14:17",23.0,1.0,29.0,28.0,316.0,38.0,6.0,0.0,25.0,23.0,9.0,535.0,1.0,22.0,14.0,9.0,29.0,4.0,0.0,348.0,28.0,12.0,29.0,2.0,17.0,436.0,16.0,21.0,29.0,15.0,20.0
" 2022-08-15 15:15:24",19.0,0.0,28.0,23.0,544.0,24.0,24.0,0.0,26.0,27.0,1.0,331.0,0.0,26.0,28.0,2.0,27.0,33.0,8.0,403.0,25.0,24.0,25.0,23.0,29.0,530.0,3.0,23.0,29.0,32.0,27.0
" 2022-08-15 15:15:31",2.0,1.0,28.0,28.0,481.0,14.0,22.0,0.0,22.0,22.0,7.0,492.0,1.0,23.0,30.0,25.0,21.0,39.0,6.0,395.0,23.0,13.0,28.0,20.0,5.0,500.0,35.0,25.0,29.0,15.0,19.0
" 2022-08-15 15:14:18",24.0,0.0,24.0,25.0,499.0,13.0,21.0,0.0,21.0,20.0,30.0,330.0,0.0,27.0,4.0,12.0,24.0,23.0,0.0,522.0,20.0,0.0,26.0,25.0,20.0,482.0,13.0,25.0,26.0,16.0,6.0
" 2022-08-15 15:16:10",3.0,0.0,20.0,21.0,489.0,12.0,5.0,1.0,28.0,24.0,12.0,465.0,0.0,28.0,24.0,15.0,21.0,25.0,11.0,420.0,25.0,18.0,25.0,11.0,5.0,431.0,10.0,26.0,29.0,30.0,0.0
" 2022-08-15 15:14:06",23.0,1.0,27.0,20.0,447.0,11.0,7.0,0.0,21.0,21.0,7.0,346.0,1.0,20.0,1.0,21.0,22.0,25.0,1.0,508.0,23.0,12.0,22.0,1.0,28.0,310.0,23.0,21.0,26.0,30.0,22.0
" 2022-08-15 15:17:08",13.0,1.0,29.0,21.0,371.0,35.0,21.0,1.0,23.0,26.0,10.0,482.0,1.0,26.0,37.0,22.0,24.0,26.0,16.0,309.0,25.0,9.0,25.0,24.0,0.0,408.0,2.0,20.0,28.0,0.0,19.0
" 2022-08-15 15:18:29",6.0,1.0,22.0,29.0,449.0,21.0,1.0,1.0,26.0,24.0,14.0,517.0,1.0,20.0,12.0,25.0,23.0,24.0,24.0,411.0,22.0,28.0,24.0,15.0,12.0,334.0,15.0,28.0,25.0,29.0,12.0
" 2022-08-15 15:16:53",4.0,0.0,22.0,23.0,484.0,20.0,17.0,1.0,23.0,25.0,23.0,408.0,1.0,23.0,25.0,26.0,28.0,2.0,6.0,509.0,27.0,14.0,21.0,38.0,12.0,537.0,39.0,22.0,29.0,15.0,4.0
" 2022-08-15 15:18:34",4.0,0.0,21.0,23.0,309.0,17.0,6.0,1.0,25.0,25.0,39.0,473.0,0.0,23.0,13.0,10.0,28.0,14.0,3.0,308.0,27.0,36.0,27.0,39.0,3.0,358.0,9.0,22.0,20.0,31.0,5.0
" 2022-08-15 15:16:53",17.0,0.0,20.0,29.0,425.0,38.0,26.0,1.0,24.0,21.0,36.0,405.0,0.0,28.0,12.0,11.0,28.0,18.0,25.0,410.0,22.0,22.0,24.0,34.0,20.0,498.0,39.0,28.0,27.0,34.0,15.0
" 2022-08-15 15:18:54",19.0,0.0,26.0,22.0,544.0,2.0,8.0,1.0,21.0,29.0,33.0,546.0,0.0,21.0,36.0,18.0,21.0,34.0,17.0,375.0,23.0,39.0,20.0,7.0,13.0,492.0,23.0,29.0,22.0,21.0,10.0
" 2022-08-15 15:19:50",29.0,1.0,24.0,20.0,464.0,18.0,27.0,0.0,26.0,25.0,26.0,328.0,0.0,23.0,18.0,10.0,22.0,16.0,27.0,317.0,27.0,27.0,20.0,32.0,19.0,547.0,9.0,26.0,28.0,30.0,16.0
" 2022-08-15 15:20:08",9.0,0.0,22.0,25.0,543.0,20.0,27.0,0.0,28.0,20.0,16.0,513.0,0.0,27.0,28.0,19.0,22.0,4.0,16.0,443.0,29.0,20.0,27.0,12.0,17.0,367.0,25.0,21.0,21.0,26.0,18.0
" 2022-08-15 15:21:49",1.0,1.0,26.0,26.0,345.0,13.0,25.0,1.0,21.0,23.0,12.0,509.0,0.0,20.0,13.0,15.0,23.0,9.0,15.0,337.0,23.0,38.0,20.0,9.0,20.0,378.0,37.0,29.0,23.0,27.0,24.0
" 2022-08-15 15:21:38",5.0,0.0,25.0,20.0,403.0,38.0,28.0,0.0,24.0,25.0,20.0,432.0,0.0,26.0,15.0,19.0,29.0,4.0,3.0,393.0,28.0,9.0,21.0,9.0,13.0,416.0,24.0,26.0,22.0,4.0,12.0
" 2022-08-15 15:20:59",17.0,0.0,24.0,28.0,435.0,12.0,5.0,0.0,28.0,27.0,19.0,420.0,1.0,24.0,8.0,17.0,27.0,13.0,5.0,352.0,22.0,37.0,20.0,20.0,28.0,446.0,2.0,21.0,29.0,24.0,0.0
" 2022-08-15 15:22:29",16.0,1.0,29.0,24.0,459.0,9.0,14.0,0.0,26.0,22.0,9.0,382.0,0.0,28.0,38.0,12.0,28.0,29.0,1.0,306.0,27.0,16.0,21.0,27.0,19.0,483.0,29.0,26.0,23.0,15.0,28.0
" 2022-08-15 15:23:45",22.0,0.0,24.0,21.0,360.0,39.0,26.0,0.0,21.0,23.0,25.0,386.0,1.0,29.0,35.0,21.0,27.0,1.0,21.0,405.0,24.0,11.0,21.0,27.0,26.0,541.0,13.0,22.0,27.0,21.0,2.0
" 2022-08-15 15:22:42",9.0,0.0,20.0,21.0,428.0,17.0,0.0,0.0,27.0,27.0,36.0,314.0,0.0,26.0,30.0,11.0,29.0,1.0,29.0,538.0,23.0,9.0,23.0,12.0,8.0,310.0,10.0,29.0,22.0,34.0,9.0
" 2022-08-15 15:24:36",19.0,0.0,26.0,24.0,459.0,5.0,28.0,1.0,23.0,28.0,24.0,459.0,1.0,29.0,0.0,14.0,28.0,16.0,0.0,535.0,20.0,6.0,21.0,0.0,21.0,312.0,23.0,23.0,24.0,31.0,10.0
" 2022-08-15 15:23:06",22.0,0.0,24.0,23.0,521.0,4.0,4.0,1.0,29.0,20.0,9.0,488.0,0.0,24.0,32.0,28.0,25.0,11.0,22.0,352.0,20.0,36.0,25.0,36.0,1.0,527.0,38.0,25.0,27.0,23.0,14.0
" 2022-08-15 15:22:30",21.0,1.0,29.0,28.0,398.0,11.0,21.0,1.0,28.0,23.0,21.0,493.0,1.0,21.0,0.0,1.0,28.0,18.0,29.0,496.0,23.0,32.0,20.0,15.0,8.0,463.0,36.0,27.0,29.0,22.0,13.0
" 2022-08-15 15:25:17",5.0,1.0,25.0,21.0,469.0,7.0,26.0,1.0,24.0,24.0,33.0,318.0,1.0,25.0,18.0,3.0,27.0,31.0,23.0,427.0,29.0,26.0,21.0,35.0,8.0,495.0,26.0,29.0,25.0,11.0,18.0
" 2022-08-15 15:25:24",16.0,0.0,29.0,25.0,327.0,19.0,26.0,0.0,28.0,29.0,10.0,413.0,0.0,27.0,27.0,18.0,26.0,9.0,11.0,528.0,20.0,6.0,28.0,9.0,3.0,359.0,8.0,20.0,25.0,7.0,22.0
" 2022-08-15 15:27:17",4.0,0.0,24.0,25.0,455.0,11.0,2.0,1.0,22.0,28.0,36.0,332.0,1.0,25.0,16.0,3.0,22.0,4.0,26.0,444.0,26.0,16.0,24.0,7.0,14.0,300.0,15.0,26.0,28.0,7.0,18.0
" 2022-08-15 15:26:13",13.0,0.0,23.0,25.0,462.0,1.0,13.0,1.0,21.0,27.0,22.0,376.0,0.0,29.0,7.0,24.0,24.0,35.0,3.0,537.0,21.0,12.0,28.0,27.0,3.0,341.0,0.0,24.0,21.0,13.0,11.0
" 2022-08-15 15:27:16",14.0,1.0,26.0,29.0,371.0,18.0,12.0,0.0,29.0,25.0,18.0,358.0,0.0,20.0,19.0,19.0,23.0,0.0,12.0,480.0,23.0,39.0,22.0,19.0,26.0,523.0,22.0,28.0,27.0,38.0,2.0
" 2022-08-15 15:27:13",4.0,0.0,25.0,28.0,518.0,37.0,10.0,0.0,29.0,22.0,28.0,463.0,0.0,28.0,39.0,11.0,26.0,27.0,29.0,395.0,23.0,6.0,28.0,33.0,5.0,349.0,37.0,24.0,27.0,26.0,29.0
" 2022-08-15 15:27:43",3.0,0.0,24.0,28.0,507.0,31.0,17.0,1.0,21.0,22.0,1.0,382.0,1.0,21.0,9.0,17.0,23.0,23.0,9.0,491.0,29.0,7.0,22.0,13.0,2.0,417.0,38.0,29.0,23.0,13.0,18.0
" 2022-08-15 15:28:50",7.0,1.0,27.0,21.0,377.0,15.0,16.0,1.0,27.0,20.0,25.0,546.0,1.0,23.0,15.0,7.0,22.0,36.0,3.0,363.0,27.0,12.0,20.0,15.0,11.0,520.0,28.0,25.0,20.0,27.0,24.0
" 2022-08-15 15:29:14",7.0,1.0,28.0,27.0,312.0,38.0,20.0,0.0,22.0,27.0,4.0,481.0,0.0,23.0,9.0,22.0,26.0,35.0,18.0,433.0,26.0,27.0,20.0,15.0,4.0,373.0,11.0,23.0,25.0,17.0,14.0
" 2022-08-15 15:27:39",11.0,0.0,28.0,26.0,390.0,16.0,7.0,0.0,26.0,22.0,8.0,394.0,1.0,20.0,5.0,11.0,29.0,39.0,7.0,516.0,23.0,32.0,21.0,16.0,3.0,315.0,2.0,27.0,25.0,7.0,2.0
" 2022-08-15 15:29:25",6.0,0.0,21.0,20.0,431.0,22.0,0.0,1.0,20.0,21.0,10.0,421.0,0.0,24.0,3.0,22.0,28.0,31.0,17.0,360.0,23.0,1.0,21.0,1.0,12.0,488.0,3.0,28.0,20.0,9.0,20.0
" 2022-08-15 15:31:22",6.0,0.0,25.0,27.0,467.0,8.0,2.0,0.0,20.0,23.0,23.0,511.0,0.0,27.0,6.0,21.0,27.0,6.0,17.0,432.0,26.0,37.0,22.0,24.0,17.0,493.0,32.0,29.0,26.0,25.0,19.0
" 2022-08-15 15:31:53",17.0,1.0,23.0,24.0,314.0,15.0,13.0,1.0,28.0,24.0,7.0,526.0,0.0,21.0,31.0,21.0,27.0,25.0,9.0,438.0,28.0,29.0,21.0,3.0,29.0,362.0,31.0,26.0,27.0,23.0,3.0
" 2022-08-15 15:32:52",19.0,1.0,26.0,24.0,374.0,3.0,29.0,1.0,23.0,23.0,28.0,444.0,0.0,27.0,1.0,3.0,21.0,10.0,25.0,465.0,23.0,12.0,22.0,18.0,1.0,448.0,38.0,20.0,23.0,34.0,20.0
" 2022-08-15 15:32:17",25.0,0.0,24.0,29.0,361.0,28.0,28.0,0.0,24.0,26.0,23.0,467.0,1.0,21.0,10.0,4.0,25.0,32.0,20.0,510.0,22.0,2.0,27.0,8.0,10.0,398.0,38.0,25.0,27.0,26.0,23.0
" 2022-08-15 15:33:04",0.0,1.0,28.0,29.0,488.0,11.0,28.0,1.0,22.0,23.0,26.0,362.0,1.0,25.0,3.0,29.0,29.0,23.0,23.0,505.0,23.0,14.0,20.0,4.0,5.0,307.0,17.0,26.0,23.0,26.0,6.0
" 2022-08-15 15:33:17",29.0,1.0,22.0,26.0,320.0,27.0,7.0,0.0,25.0,21.0,7.0,319.0,1.0,20.0,23.0,7.0,21.0,39.0,24.0,453.0,26.0,21.0,23.0,21.0,9.0,401.0,29.0,27.0,24.0,32.0,23.0
" 2022-08-15 15:33:42",16.0,1.0,24.0,26.0,341.0,22.0,17.0,0.0,25.0,24.0,16.0,534.0,1.0,27.0,33.0,12.0,28.0,18.0,13.0,367.0,26.0,21.0,24.0,20.0,20.0,473.0,7.0,22.0,24.0,32.0,24.0
" 2022-08-15 15:35:21",26.0,0.0,28.0,22.0,333.0,35.0,12.0,1.0,23.0,20.0,28.0,545.0,1.0,22.0,29.0,1.0,27.0,15.0,2.0,310.0,23.0,22.0,23.0,12.0,15.0,316.0,1.0,24.0,24.0,28.0,22.0
" 2022-08-15 15:35:22",15.0,0.0,20.0,28.0,478.0,20.0,2.0,1.0,29.0,29.0,12.0,361.0,1.0,24.0,35.0,26.0,27.0,29.0,20.0,547.0,25.0,23.0,23.0,2.0,29.0,467.0,19.0,26.0,21.0,32.0,2.0
" 2022-08-15 15:36:15",26.0,1.0,22.0,20.0,313.0,0.0,26.0,1.0,22.0,29.0,3.0,480.0,1.0,23.0,5.0,3.0,22.0,23.0,23.0,453.0,28.0,30.0,29.0,35.0,21.0,436.0,34.0,26.0,28.0,19.0,10.0
" 2022-08-15 15:36:07",24.0,0.0,22.0,26.0,376.0,21.0,22.0,0.0,24.0,23.0,30.0,444.0,1.0,22.0,9.0,14.0,26.0,12.0,1.0,318.0,28.0,34.0,29.0,23.0,19.0,328.0,29.0,23.0,27.0,27.0,1.0
" 2022-08-15 15:37:09",27.0,1.0,22.0,28.0,514.0,6.0,25.0,1.0,25.0,20.0,32.0,367.0,1.0,28.0,17.0,13.0,29.0,15.0,9.0,384.0,27.0,7.0,28.0,1.0,8.0,546.0,39.0,28.0,21.0,11.0,19.0
" 2022-08-15 15:36:11",18.0,0.0,25.0,22.0,311.0,10.0,0.0,0.0,27.0,29.0,1.0,337.0,1.0,24.0,3.0,25.0,20.0,29.0,9.0,331.0,27.0,17.0,22.0,20.0,22.0,460.0,38.0,25.0,20.0,5.0,10.0
" 2022-08-15 15:37:48",19.0,1.0,26.0,24.0,516.0,10.0,0.0,0.0,23.0,20.0,4.0,396.0,0.0,24.0,39.0,15.0,24.0,24.0,14.0,310.0,28.0,17.0,27.0,20.0,15.0,531.0,21.0,21.0,26.0,33.0,6.0
" 2022-08-15 15:35:48",15.0,0.0,21.0,29.0,518.0,5.0,12.0,0.0,25.0,23.0,34.0,524.0,0.0,23.0,34.0,11.0,25.0,25.0,14.0,374.0,22.0,31.0,26.0,5.0,8.0,450.0,35.0,22.0,24.0,11.0,0.0
" 2022-08-15 15:39:17",23.0,0.0,24.0,23.0,321.0,27.0,24.0,0.0,25.0,24.0,30.0,377.0,0.0,25.0,11.0,5.0,25.0,17.0,11.0,337.0,20.0,26.0,29.0,24.0,11.0,490.0,1.0,24.0,27.0,21.0,19.0
" 2022-08-15 15:40:18",10.0,0.0,21.0,21.0,512.0,21.0,0.0,1.0,23.0,29.0,33.0,387.0,0.0,20.0,18.0,11.0,28.0,2.0,5.0,442.0,23.0,33.0,25.0,17.0,0.0,521.0,30.0,20.0,24.0,20.0,22.0
" 2022-08-15 15:40:27",1.0,0.0,27.0,20.0,534.0,2.0,28.0,1.0,26.0,25.0,30.0,319.0,1.0,28.0,11.0,6.0,22.0,9.0,4.0,421.0,27.0,8.0,27.0,34.0,7.0,394.0,13.0,23.0,27.0,30.0,20.0
" 2022-08-15 15:38:38",6.0,1.0,24.0,20.0,304.0,31.0,26.0,0.0,24.0,23.0,21.0,452.0,0.0,21.0,36.0,11.0,24.0,34.0,12.0,543.0,21.0,38.0,28.0,3.0,5.0,401.0,13.0,21.0,21.0,24.0,25.0
" 2022-08-15 15:39:59",1.0,1.0,27.0,22.0,319.0,32.0,22.0,1.0,22.0,25.0,9.0,491.0,1.0,25.0,32.0,3.0,25.0,29.0,21.0,441.0,25.0,10.0,29.0,27.0,27.0,518.0,14.0,26.0,24.0,38.0,24.0
" 2022-08-15 15:41:32",19.0,1.0,28.0,24.0,397.0,29.0,14.0,1.0,25.0,28.0,35.0,323.0,0.0,29.0,30.0,29.0,25.0,12.0,20.0,450.0,25.0,29.0,23.0,19.0,12.0,442.0,10.0,29.0,24.0,24.0,15.0
" 2022-08-15 15:41:54",18.0,0.0,20.0,20.0,466.0,39.0,3.0,1.0,20.0,28.0,37.0,303.0,0.0,23.0,36.0,25.0,21.0,29.0,18.0,450.0,26.0,14.0,24.0,38.0,15.0,350.0,38.0,24.0,22.0,9.0,23.0
" 2022-08-15 15:42:02",23.0,1.0,20.0,23.0,325.0,38.0,24.0,0.0,26.0,20.0,16.0,456.0,0.0,25.0,13.0,29.0,29.0,5.0,27.0,410.0,27.0,7.0,29.0,13.0,27.0,435.0,28.0,26.0,22.0,15.0,2.0
" 2022-08-15 15:43:25",6.0,1.0,28.0,28.0,347.0,31.0,7.0,1.0,20.0,24.0,28.0,331.0,0.0,22.0,13.0,15.0,28.0,36.0,6.0,326.0,22.0,27.0,26.0,35.0,9.0,455.0,19.0,26.0,27.0,8.0,22.0
" 2022-08-15 15:43:17",7.0,0.0,27.0,24.0,324.0,18.0,24.0,0.0,23.0,20.0,8.0,343.0,0.0,20.0,20.0,17.0,27.0,27.0,14.0,434.0,20.0,4.0,25.0,8.0,29.0,539.0,34.0,27.0,25.0,28.0,8.0
" 2022-08-15 15:42:31",2.0,0.0,20.0,28.0,527.0,32.0,13.0,1.0,28.0,22.0,4.0,320.0,1.0,27.0,12.0,29.0,25.0,7.0,8.0,327.0,24.0,23.0,22.0,35.0,23.0,481.0,38.0,23.0,23.0,21.0,20.0
" 2022-08-15 15:43:14",20.0,1.0,29.0,23.0,405.0,0.0,1.0,0.0,20.0,23.0,25.0,473.0,0.0,29.0,11.0,28.0,28.0,33.0,12.0,328.0,22.0,4.0,23.0,36.0,4.0,431.0,5.0,27.0,20.0,28.0,13.0
" 2022-08-15 15:43:29",24.0,1.0,22.0,27.0,511.0,25.0,12.0,1.0,29.0,21.0,19.0,379.0,1.0,21.0,30.0,7.0,20.0,3.0,11.0,483.0,24.0,15.0,22.0,31.0,25.0,522.0,25.0,22.0,28.0,6.0,13.0
" 2022-08-15 15:43:51",7.0,1.0,22.0,22.0,465.0,36.0,21.0,1.0,28.0,29.0,23.0,369.0,1.0,26.0,26.0,10.0,25.0,14.0,28.0,537.0,25.0,29.0,26.0,5.0,20.0,449.0,27.0,29.0,24.0,10.0,24.0
" 2022-08-15 15:43:58",9.0,0.0,23.0,26.0,441.0,3.0,9.0,1.0,20.0,26.0,7.0,364.0,0.0,23.0,17.0,9.0,20.0,35.0,29.0,434.0,28.0,19.0,27.0,37.0,8.0,366.0,30.0,24.0,25.0,18.0,29.0
" 2022-08-15 15:47:28",19.0,1.0,27.0,22.0,340.0,37.0,2.0,0.0,22.0,28.0,36.0,358.0,1.0,29.0,20.0,16.0,23.0,4.0,24.0,544.0,26.0,12.0,25.0,27.0,19.0,523.0,10.0,21.0,28.0,4.0,13.0
" 2022-08-15 15:45:42",15.0,1.0,27.0,26.0,524.0,18.0,7.0,0.0,23.0,23.0,5.0,439.0,0.0,29.0,1.0,13.0,21.0,0.0,21.0,416.0,20.0,5.0,25.0,31.0,19.0,318.0,6.0,22.0,24.0,34.0,24.0
" 2022-08-15 15:47:14",21.0,1.0,23.0,20.0,383.0,7.0,6.0,0.0,26.0,22.0,24.0,529.0,1.0,28.0,22.0,25.0,26.0,7.0,8.0,369.0,29.0,16.0,29.0,1.0,11.0,518.0,16.0,25.0,22.0,39.0,8.0
" 2022-08-15 15:46:35",13.0,0.0,29.0,28.0,342.0,18.0,25.0,1.0,22.0,21.0,25.0,523.0,0.0,28.0,14.0,6.0,26.0,2.0,15.0,356.0,25.0,9.0,25.0,17.0,5.0,330.0,39.0,22.0,25.0,25.0,20.0
" 2022-08-15 15:48:34",3.0,1.0,22.0,23.0,540.0,15.0,25.0,0.0,26.0,27.0,30.0,327.0,0.0,28.0,34.0,6.0,25.0,12.0,2.0,382.0,29.0,26.0,27.0,38.0,20.0,338.0,33.0,26.0,28.0,16.0,16.0
" 2022-08-15 15:48:43",28.0,0.0,27.0,20.0,371.0,22.0,18.0,1.0,25.0,23.0,29.0,465.0,1.0,27.0,30.0,16.0,29.0,27.0,14.0,516.0,28.0,21.0,24.0,22.0,12.0,479.0,16.0,25.0,27.0,25.0,23.0
" 2022-08-15 15:48:26",21.0,0.0,23.0,20.0,403.0,0.0,2.0,0.0,29.0,24.0,19.0,452.0,0.0,20.0,36.0,6.0,22.0,34.0,16.0,419.0,26.0,11.0,20.0,19.0,12.0,441.0,37.0,20.0,23.0,20.0,26.0
" 2022-08-15 15:49:00",3.0,1.0,27.0,22.0,417.0,12.0,19.0,1.0,29.0,28.0,10.0,427.0,0.0,25.0,9.0,29.0,27.0,19.0,23.0,542.0,26.0,29.0,28.0,20.0,15.0,541.0,4.0,24.0,20.0,22.0,26.0
" 2022-08-15 15:50:20",13.0,1.0,22.0,23.0,441.0,26.0,16.0,0.0,20.0,21.0,35.0,445.0,1.0,22.0,12.0,9.0,26.0,36.0,23.0,418.0,21.0,1.0,23.0,15.0,21.0,416.0,4.0,29.0,24.0,8.0,6.0
" 2022-08-15 15:51:20",2.0,0.0,25.0,21.0,335.0,22.0,0.0,0.0,20.0,23.0,2.0,399.0,0.0,26.0,29.0,28.0,27.0,8.0,23.0,426.0,21.0,17.0,29.0,21.0,22.0,351.0,35.0,25.0,20.0,28.0,5.0
" 2022-08-15 15:49:56",22.0,1.0,29.0,28.0,492.0,0.0,8.0,1.0,29.0,23.0,5.0,535.0,0.0,23.0,6.0,0.0,25.0,19.0,9.0,347.0,27.0,26.0,26.0,39.0,7.0,537.0,6.0,20.0,22.0,38.0,5.0
" 2022-08-15 15:51:09",1.0,1.0,24.0,27.0,436.0,20.0,16.0,0.0,24.0,21.0,5.0,468.0,1.0,23.0,11.0,4.0,22.0,0.0,27.0,454.0,29.0,9.0,21.0,17.0,7.0,395.0,38.0,20.0,24.0,12.0,24.0
" 2022-08-15 15:50:40",8.0,1.0,22.0,24.0,470.0,28.0,6.0,1.0,29.0,23.0,38.0,460.0,1.0,28.0,35.0,9.0,21.0,2.0,8.0,373.0,29.0,10.0,29.0,26.0,27.0,449.0,33.0,23.0,27.0,34.0,0.0
" 2022-08-15 15:52:01",19.0,1.0,23.0,25.0,465.0,35.0,4.0,1.0,23.0,27.0,4.0,463.0,1.0,26.0,15.0,11.0,26.0,30.0,2.0,485.0,28.0,2.0,22.0,15.0,0.0,425.0,13.0,29.0,26.0,39.0,0.0
" 2022-08-15 15:50:41",10.0,1.0,25.0,22.0,543.0,12.0,17.0,1.0,27.0,24.0,37.0,410.0,1.0,22.0,29.0,6.0,29.0,12.0,25.0,470.0,26.0,26.0,23.0,16.0,0.0,368.0,10.0,28.0,24.0,13.0,8.0
" 2022-08-15 15:52:53",15.0,1.0,27.0,26.0,381.0,5.0,14.0,1.0,29.0,22.0,29.0,480.0,1.0,24.0,32.0,28.0,26.0,34.0,14.0,423.0,24.0,11.0,25.0,1.0,3.0,403.0,2.0,29.0,27.0,7.0,24.0
" 2022-08-15 15:53:35",18.0,1.0,24.0,27.0,508.0,30.0,19.0,0.0,27.0,23.0,32.0,532.0,1.0,20.0,14.0,13.0,20.0,27.0,20.0,393.0,26.0,22.0,28.0,29.0,3.0,421.0,1.0,23.0,27.0,35.0,3.0
" 2022-08-15 15:53:36",23.0,0.0,25.0,22.0,325.0,14.0,24.0,1.0,24.0,21.0,30.0,353.0,0.0,20.0,29.0,24.0,28.0,33.0,13.0,316.0,23.0,24.0,20.0,38.0,17.0,539.0,31.0,20.0,22.0,23.0,27.0
" 2022-08-15 15:53:53",7.0,1.0,29.0,25.0,496.0,8.0,5.0,0.0,23.0,23.0,11.0,537.0,1.0,22.0,31.0,13.0,28.0,16.0,4.0,513.0,27.0,1.0,27.0,19.0,14.0,424.0,25.0,22.0,25.0,0.0,11.0
" 2022-08-15 15:55:09",23.0,1.0,23.0,24.0,483.0,25.0,3.0,0.0,27.0,27.0,3.0,442.0,1.0,21.0,10.0,25.0,28.0,10.0,15.0,419.0,29.0,21.0,24.0,36.0,13.0,406.0,7.0,27.0,21.0,27.0,15.0
" 2022-08-15 15:57:17",2.0,1.0,26.0,26.0,332.0,18.0,5.0,0.0,29.0,20.0,36.0,395.0,0.0,28.0,16.0,3.0,22.0,22.0,10.0,462.0,26.0,19.0,24.0,15.0,29.0,366.0,6.0,23.0,21.0,16.0,15.0
" 2022-08-15 15:55:26",27.0,0.0,26.0,28.0,520.0,15.0,16.0,0.0,23.0,20.0,31.0,521.0,0.0,22.0,30.0,3.0,26.0,23.0,25.0,323.0,28.0,16.0,25.0,39.0,5.0,341.0,26.0,29.0,26.0,19.0,14.0
" 2022-08-15 15:57:55",5.0,0.0,29.0,26.0,459.0,34.0,18.0,0.0,21.0,27.0,8.0,486.0,0.0,24.0,24.0,1.0,27.0,25.0,21.0,340.0,22.0,22.0,21.0,2.0,21.0,306.0,18.0,27.0,20.0,11.0,26.0
" 2022-08-15 15:57:04",20.0,0.0,28.0,23.0,302.0,6.0,12.0,0.0,28.0,27.0,25.0,501.0,0.0,27.0,1.0,12.0,21.0,11.0,26.0,460.0,29.0,2.0,20.0,15.0,3.0,357.0,35.0,20.0,27.0,5.0,2.0
" 2022-08-15 15:55:43",24.0,1.0,27.0,27.0,324.0,28.0,28.0,0.0,24.0,26.0,31.0,412.0,1.0,25.0,34.0,23.0,27.0,24.0,6.0,514.0,28.0,36.0,24.0,8.0,5.0,374.0,37.0,26.0,22.0,12.0,11.0
" 2022-08-15 15:57:51",20.0,0.0,20.0,28.0,327.0,29.0,0.0,0.0,21.0,28.0,2.0,423.0,1.0,24.0,26.0,3.0,24.0,39.0,0.0,471.0,22.0,9.0,28.0,2.0,7.0,365.0,5.0,23.0,26.0,5.0,3.0
